topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,sticky_applied_rate,recovery_time,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_disturb_pct,abl_delta_mean_vs_currapg_pct,abl_delta_p95_vs_currapg_pct,abl_delta_peak_vs_currapg_pct,n_steps
germany50,spike_2x,20,1,current_apg,21.379201,34.145948,42.736988,3,1,0.065455,82.12,0.860,3,-1.718,+1.270,-3.445,-9.328,+0.000,+0.000,+0.000,43
germany50,spike_2x,20,1,predictive,21.379201,34.145948,42.736988,3,1,0.065455,85.24,0.860,3,-1.718,+1.270,-3.445,-9.328,+0.000,+0.000,+0.000,43
germany50,spike_2x,20,1,oracle,21.358437,33.884301,42.736988,3,1,0.068194,81.32,0.884,3,-1.813,+0.494,-3.445,-5.535,-0.097,-0.766,+0.000,43
germany50,spike_2x,20,2,phase1,22.319879,33.943450,44.262034,3,1,0.073913,73.52,0.881,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,spike_2x,20,2,current_apg,21.618051,34.312508,42.736988,6,1,0.059861,263.02,0.881,2,-3.144,+1.087,-3.445,-19.012,+0.000,+0.000,+0.000,42
germany50,spike_2x,20,2,predictive,21.618051,34.312508,42.736988,6,1,0.059861,372.63,0.881,2,-3.144,+1.087,-3.445,-19.012,+0.000,+0.000,+0.000,42
germany50,spike_2x,20,2,oracle,21.992520,34.312508,42.736988,6,1,0.067363,2557.37,0.881,3,-1.467,+1.087,-3.445,-8.862,+1.732,+0.000,+0.000,42
germany50,spike_2x,40,0,phase1,20.001102,31.093855,42.736988,3,1,0.109774,804.00,0.886,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,spike_2x,40,0,current_apg,19.934441,31.093855,42.736988,3,1,0.122420,863.78,0.909,2,-0.333,-0.000,+0.000,+11.520,+0.000,+0.000,+0.000,44
germany50,spike_2x,40,0,predictive,19.934441,31.093855,42.736988,3,1,0.122420,745.93,0.909,2,-0.333,-0.000,+0.000,+11.520,+0.000,+0.000,+0.000,44
germany50,spike_2x,40,0,oracle,19.934441,31.093855,42.736988,3,1,0.119287,773.11,0.909,2,-0.333,-0.000,+0.000,+8.666,+0.000,+0.000,+0.000,44
germany50,spike_2x,40,1,phase1,21.156200,35.200925,42.736988,3,1,0.111048,570.54,0.884,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,spike_2x,40,1,current_apg,21.027805,33.138733,42.736988,3,1,0.118525,1055.29,0.930,2,-0.607,-5.858,-0.000,+6.733,+0.000,+0.000,+0.000,43
germany50,spike_2x,40,1,predictive,21.027805,33.138733,42.736988,3,1,0.118525,840.21,0.930,2,-0.607,-5.858,-0.000,+6.733,+0.000,+0.000,+0.000,43
germany50,spike_2x,40,1,oracle,21.015388,33.138733,42.736988,3,1,0.115318,633.97,0.930,2,-0.666,-5.858,-0.000,+3.845,-0.059,+0.000,+0.000,43
germany50,spike_2x,40,2,phase1,21.894149,33.604137,42.736988,6,1,0.104197,695.18,0.905,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,spike_2x,40,2,current_apg,21.560594,32.700817,42.736988,6,1,0.115484,568.03,0.929,2,-1.523,-2.688,+0.000,+10.832,+0.000,+0.000,+0.000,42
germany50,spike_2x,40,2,predictive,21.560594,32.700817,42.736988,6,1,0.115484,870.65,0.929,2,-1.523,-2.688,+0.000,+10.832,+0.000,+0.000,+0.000,42
germany50,spike_2x,40,2,oracle,21.555986,32.700817,42.736988,6,1,0.112198,846.82,0.929,2,-1.545,-2.688,+0.000,+7.679,-0.021,+0.000,+0.000,42
germany50,ramp_up,10,0,phase1,24.746810,32.278270,44.335159,3,1,0.039453,781.08,0.795,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,ramp_up,10,0,current_apg,24.107472,32.755451,44.713974,3,1,0.046047,1085.05,0.841,2,-2.584,+1.478,+0.854,+16.715,+0.000,+0.000,+0.000,44
germany50,ramp_up,10,0,predictive,24.107472,32.755451,44.713974,3,1,0.046047,563.53,0.841,2,-2.584,+1.478,+0.854,+16.715,+0.000,+0.000,+0.000,44
germany50,ramp_up,10,0,oracle,24.107472,32.755451,44.713974,3,1,0.046047,481.75,0.841,2,-2.584,+1.478,+0.854,+16.715,+0.000,+0.000,+0.000,44
germany50,ramp_up,10,1,phase1,26.144804,37.133593,44.335159,6,2,0.034818,485.91,0.791,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,ramp_up,10,1,current_apg,25.599564,37.383034,44.713974,7,2,0.042458,602.92,0.837,3,-2.085,+0.672,+0.854,+21.943,+0.000,+0.000,+0.000,43
germany50,ramp_up,10,1,predictive,25.599564,37.383034,44.713974,7,2,0.042458,551.09,0.837,3,-2.085,+0.672,+0.854,+21.943,+0.000,+0.000,+0.000,43
germany50,ramp_up,10,1,oracle,25.532847,37.365820,44.713974,5,2,0.057608,610.10,0.814,3,-2.341,+0.625,+0.854,+65.455,-0.261,-0.046,+0.000,43
germany50,ramp_up,10,2,phase1,26.549924,39.131149,44.335159,7,2,0.035534,547.80,0.762,4,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,ramp_up,10,2,current_apg,26.069511,39.519860,44.713974,7,2,0.043379,419.93,0.833,4,-1.809,+0.993,+0.854,+22.077,+0.000,+0.000,+0.000,42
germany50,ramp_up,10,2,predictive,26.069511,39.519860,44.713974,7,2,0.043379,455.80,0.833,4,-1.809,+0.993,+0.854,+22.077,+0.000,+0.000,+0.000,42
germany50,ramp_up,10,2,oracle,26.069511,39.519860,44.713974,7,2,0.043379,426.67,0.833,4,-1.809,+0.993,+0.854,+22.077,+0.000,+0.000,+0.000,42
germany50,ramp_up,20,0,phase1,24.020541,32.274706,44.262034,3,1,0.140017,570.54,0.886,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,ramp_up,20,0,current_apg,23.465864,31.093855,42.736988,3,1,0.089818,630.15,0.886,3,-2.309,-3.659,-3.445,-35.852,+0.000,+0.000,+0.000,44
germany50,ramp_up,20,0,predictive,23.465864,31.093855,42.736988,3,1,0.089818,1008.52,0.886,3,-2.309,-3.659,-3.445,-35.852,+0.000,+0.000,+0.000,44
germany50,ramp_up,20,0,oracle,23.443071,31.093855,42.736988,3,1,0.081453,430.40,0.886,3,-2.404,-3.659,-3.445,-41.826,-0.097,+0.000,+0.000,44
germany50,ramp_up,20,1,phase1,25.395613,36.490755,44.262034,7,1,0.131203,1051.93,0.884,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,ramp_up,20,1,current_apg,24.736714,32.894818,42.736988,7,1,0.080292,623.88,0.884,3,-2.595,-9.854,-3.445,-38.803,+0.000,+0.000,+0.000,43
germany50,ramp_up,20,1,predictive,24.736714,32.894818,42.736988,7,1,0.080292,686.11,0.884,3,-2.595,-9.854,-3.445,-38.803,+0.000,+0.000,+0.000,43
germany50,ramp_up,20,1,oracle,24.696512,32.894818,42.736988,7,1,0.077748,347.58,0.884,3,-2.753,-9.854,-3.445,-40.742,-0.163,+0.000,+0.000,43
germany50,ramp_up,20,2,phase1,25.829028,36.719068,44.262034,7,1,0.130597,557.53,0.881,4,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,ramp_up,20,2,current_apg,25.157963,34.211938,44.465518,5,1,0.087408,681.74,0.881,4,-2.598,-6.828,+0.460,-33.070,+0.000,+0.000,+0.000,42
germany50,ramp_up,20,2,predictive,25.157963,34.211938,44.465518,5,1,0.087408,569.83,0.881,4,-2.598,-6.828,+0.460,-33.070,+0.000,+0.000,+0.000,42
germany50,ramp_up,20,2,oracle,25.161829,34.211938,44.465518,5,1,0.078671,548.86,0.857,4,-2.583,-6.828,+0.460,-39.760,+0.015,+0.000,+0.000,42
germany50,ramp_up,40,0,phase1,23.439651,31.132248,42.736988,3,1,0.130450,436.75,0.886,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,ramp_up,40,0,current_apg,23.315086,31.093855,42.736988,3,1,0.120419,426.62,0.909,3,-0.531,-0.123,+0.000,-7.690,+0.000,+0.000,+0.000,44
germany50,ramp_up,40,0,predictive,23.337978,31.093855,42.736988,3,1,0.071944,520.82,0.886,3,-0.434,-0.123,+0.000,-44.849,+0.098,+0.000,+0.000,44
germany50,ramp_up,40,0,oracle,23.315086,31.093855,42.736988,3,1,0.116694,468.51,0.909,3,-0.531,-0.123,+0.000,-10.545,+0.000,+0.000,+0.000,44
germany50,ramp_up,40,1,phase1,24.986435,36.729914,43.030655,9,2,0.125778,574.37,0.884,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,ramp_up,40,1,current_apg,24.656161,34.334639,42.736988,7,1,0.130759,657.65,0.884,3,-1.322,-6.521,-0.682,+3.960,+0.000,+0.000,+0.000,43
germany50,ramp_up,40,1,predictive,24.706008,34.140187,42.736988,8,1,0.064023,588.89,0.907,3,-1.122,-7.051,-0.682,-49.098,+0.202,-0.566,-0.000,43
germany50,ramp_up,40,1,oracle,24.501945,33.949090,42.720322,6,1,0.115708,668.96,0.884,3,-1.939,-7.571,-0.721,-8.006,-0.625,-1.123,-0.039,43
germany50,ramp_up,40,2,phase1,25.612254,37.984737,43.030655,9,1,0.130708,473.26,0.881,4,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,ramp_up,40,2,current_apg,24.876410,33.540913,45.642335,4,1,0.109385,500.51,0.929,3,-2.873,-11.699,+6.069,-16.314,+0.000,+0.000,+0.000,42
germany50,ramp_up,40,2,predictive,24.959150,35.201685,46.724793,3,1,0.060358,658.72,0.905,3,-2.550,-7.327,+8.585,-53.822,+0.333,+4.951,+2.372,42
germany50,ramp_up,40,2,oracle,24.866658,33.540913,45.642335,4,1,0.105478,637.83,0.929,3,-2.911,-11.699,+6.069,-19.302,-0.039,+0.000,+0.000,42
germany50,flash_crowd,10,0,phase1,20.282711,32.278270,44.335159,3,1,0.038418,527.78,0.773,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,flash_crowd,10,0,current_apg,19.788594,32.755451,44.713974,3,1,0.046840,490.48,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,flash_crowd,10,0,predictive,19.788594,32.755451,44.713974,3,1,0.046840,604.61,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,flash_crowd,10,0,oracle,19.788594,32.755451,44.713974,3,1,0.046840,568.86,0.932,2,-2.436,+1.478,+0.854,+21.924,+0.000,+0.000,+0.000,44
germany50,flash_crowd,10,1,phase1,21.333112,32.405382,44.335159,3,1,0.038420,567.53,0.791,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,flash_crowd,10,1,current_apg,20.876149,32.886761,44.713974,3,1,0.042748,930.27,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,flash_crowd,10,1,predictive,20.876149,32.886761,44.713974,3,1,0.042748,647.35,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,flash_crowd,10,1,oracle,20.876149,32.886761,44.713974,3,1,0.042748,799.53,0.953,3,-2.142,+1.485,+0.854,+11.265,+0.000,+0.000,+0.000,43
germany50,flash_crowd,10,2,phase1,21.718492,32.532494,44.335159,3,1,0.039234,735.63,0.810,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,flash_crowd,10,2,current_apg,21.289308,33.018071,44.713974,3,1,0.043663,942.57,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,flash_crowd,10,2,predictive,21.289308,33.018071,44.713974,3,1,0.043663,508.43,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,flash_crowd,10,2,oracle,21.289308,33.018071,44.713974,3,1,0.043663,742.28,0.952,3,-1.976,+1.493,+0.854,+11.288,+0.000,+0.000,+0.000,42
germany50,flash_crowd,20,0,phase1,19.663172,32.274706,44.262034,3,1,0.082451,630.85,0.864,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,flash_crowd,20,0,current_apg,19.036915,31.093855,42.736988,3,1,0.073879,573.92,0.886,2,-3.185,-3.659,-3.445,-10.396,+0.000,+0.000,+0.000,44
germany50,flash_crowd,20,0,predictive,18.995733,31.093855,42.736988,3,1,0.063191,724.96,0.864,2,-3.394,-3.659,-3.445,-23.360,-0.216,+0.000,+0.000,44
germany50,flash_crowd,20,0,oracle,19.039509,31.093855,42.736988,3,1,0.078728,708.90,0.909,2,-3.172,-3.659,-3.445,-4.516,+0.014,+0.000,+0.000,44
germany50,flash_crowd,20,1,phase1,20.576818,33.717606,44.262034,3,1,0.074310,831.03,0.884,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,flash_crowd,20,1,current_apg,20.153676,34.145948,42.736988,3,1,0.074696,619.41,0.884,3,-2.056,+1.270,-3.445,+0.519,+0.000,+0.000,+0.000,43
germany50,flash_crowd,20,1,predictive,20.151805,34.145948,42.736988,3,1,0.063752,853.39,0.860,3,-2.065,+1.270,-3.445,-14.207,-0.009,+0.000,+0.000,43
germany50,flash_crowd,20,1,oracle,20.132912,33.884301,42.736988,3,1,0.077434,769.46,0.907,3,-2.157,+0.494,-3.445,+4.205,-0.103,-0.766,+0.000,43
germany50,flash_crowd,20,2,phase1,21.024672,33.943450,44.262034,3,1,0.076085,599.24,0.881,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,flash_crowd,20,2,current_apg,20.252805,34.312508,42.736988,5,1,0.069327,105.75,0.905,2,-3.671,+1.087,-3.445,-8.883,+0.000,+0.000,+0.000,42
germany50,flash_crowd,20,2,predictive,20.252805,34.312508,42.736988,5,1,0.069327,93.96,0.905,2,-3.671,+1.087,-3.445,-8.883,+0.000,+0.000,+0.000,42
germany50,flash_crowd,20,2,oracle,20.685165,34.312508,42.736988,6,1,0.065618,83.22,0.881,4,-1.615,+1.087,-3.445,-13.757,+2.135,+0.000,+0.000,42
germany50,flash_crowd,40,0,phase1,18.935455,31.093855,42.736988,3,1,0.108762,92.91,0.886,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,44
germany50,flash_crowd,40,0,current_apg,18.868794,31.093855,42.736988,3,1,0.123557,122.71,0.909,2,-0.352,-0.000,+0.000,+13.603,+0.000,+0.000,+0.000,44
germany50,flash_crowd,40,0,predictive,18.868794,31.093855,42.736988,3,1,0.123557,106.15,0.909,2,-0.352,-0.000,+0.000,+13.603,+0.000,+0.000,+0.000,44
germany50,flash_crowd,40,0,oracle,18.868794,31.093855,42.736988,3,1,0.121525,134.69,0.909,2,-0.352,-0.000,+0.000,+11.735,+0.000,+0.000,+0.000,44
germany50,flash_crowd,40,1,phase1,20.040359,35.200925,42.736988,3,1,0.110012,96.47,0.884,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,43
germany50,flash_crowd,40,1,current_apg,19.849095,33.138733,42.736988,3,1,0.119689,97.36,0.930,3,-0.954,-5.858,-0.000,+8.797,+0.000,+0.000,+0.000,43
germany50,flash_crowd,40,1,predictive,19.849095,33.138733,42.736988,3,1,0.119689,109.49,0.930,3,-0.954,-5.858,-0.000,+8.797,+0.000,+0.000,+0.000,43
germany50,flash_crowd,40,1,oracle,19.890437,33.138733,42.736988,3,1,0.117609,95.45,0.930,3,-0.748,-5.858,-0.000,+6.906,+0.208,+0.000,+0.000,43
germany50,flash_crowd,40,2,phase1,20.705942,33.604137,42.736988,6,1,0.103135,122.03,0.905,2,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,42
germany50,flash_crowd,40,2,current_apg,20.306185,32.700817,42.736988,6,1,0.116676,130.31,0.929,2,-1.931,-2.688,+0.000,+13.129,+0.000,+0.000,+0.000,42
germany50,flash_crowd,40,2,predictive,20.306185,32.700817,42.736988,6,1,0.116676,122.69,0.929,2,-1.931,-2.688,+0.000,+13.129,+0.000,+0.000,+0.000,42
germany50,flash_crowd,40,2,oracle,20.380166,32.700817,42.736988,6,1,0.114545,98.51,0.929,2,-1.573,-2.688,+0.000,+11.063,+0.364,+0.000,+0.000,42
vtlwavenet2011,normal,10,0,phase1,11253.748226,14547.303569,14852.430938,27,10,0.000241,353.23,0.961,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,0,current_apg,11287.730969,14631.102374,14852.430938,27,10,0.000135,338.02,0.961,16,+0.302,+0.576,+0.000,-43.930,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,0,predictive,11287.730969,14631.102374,14852.430938,27,10,0.000135,296.57,0.961,16,+0.302,+0.576,+0.000,-43.930,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,0,oracle,11287.730969,14631.102374,14852.430938,27,10,0.000135,272.16,0.961,16,+0.302,+0.576,+0.000,-43.930,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,1,phase1,11208.833417,14409.413714,14699.612108,29,10,0.000241,276.87,0.961,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,1,current_apg,11238.921236,14498.733265,14729.205532,29,10,0.000101,252.35,0.961,1,+0.268,+0.620,+0.201,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,1,predictive,11238.921236,14498.733265,14729.205532,29,10,0.000101,249.50,0.961,1,+0.268,+0.620,+0.201,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,1,oracle,11238.921236,14498.733265,14729.205532,29,10,0.000101,271.29,0.961,1,+0.268,+0.620,+0.201,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,2,phase1,11168.021701,14255.823322,14729.205532,28,9,0.000241,259.70,0.961,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,2,current_apg,11197.851094,14351.591648,14729.205532,29,9,0.000101,241.43,0.961,14,+0.267,+0.672,+0.000,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,2,predictive,11197.851094,14351.591648,14729.205532,29,9,0.000101,253.03,0.961,14,+0.267,+0.672,+0.000,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,10,2,oracle,11197.851094,14351.591648,14729.205532,29,9,0.000101,267.53,0.961,14,+0.267,+0.672,+0.000,-58.054,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,0,phase1,11252.984602,14549.264708,14769.900039,28,10,0.000495,266.77,0.824,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,0,current_apg,11222.718120,14549.264708,14769.900039,27,10,0.000566,257.27,0.882,16,-0.269,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,0,predictive,11222.718120,14549.264708,14769.900039,27,10,0.000566,249.56,0.882,16,-0.269,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,0,oracle,11222.718120,14549.264708,14769.900039,27,10,0.000566,250.88,0.882,16,-0.269,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,1,phase1,11208.094883,14409.287616,14651.832280,29,10,0.000495,241.01,0.824,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,1,current_apg,11192.655999,14409.287616,14651.832280,29,10,0.000566,259.30,0.882,1,-0.138,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,1,predictive,11192.655999,14409.287616,14651.832280,29,10,0.000566,247.78,0.882,1,-0.138,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,1,oracle,11192.655999,14409.287616,14651.832280,29,10,0.000566,241.72,0.882,1,-0.138,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,2,phase1,11167.020240,14255.813176,14651.832280,30,9,0.000495,250.18,0.824,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,2,current_apg,11150.684133,14255.813176,14651.832280,30,9,0.000566,265.29,0.882,14,-0.146,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,2,predictive,11150.684133,14255.813176,14651.832280,30,9,0.000566,263.01,0.882,14,-0.146,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,20,2,oracle,11150.684133,14255.813176,14651.832280,30,9,0.000566,277.30,0.882,14,-0.146,+0.000,+0.000,+14.455,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,0,phase1,11193.112628,14446.341901,14647.200667,28,10,0.001204,282.92,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,0,current_apg,11193.112628,14446.341901,14647.200667,28,10,0.001204,295.46,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,0,predictive,11193.112628,14446.341901,14647.200667,28,10,0.001204,299.67,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,0,oracle,11193.112628,14446.341901,14647.200667,28,10,0.001204,252.06,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,1,phase1,11168.838141,14343.032272,14590.215625,29,10,0.001204,257.97,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,1,current_apg,11168.838141,14343.032272,14590.215625,29,10,0.001204,264.68,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,1,predictive,11168.838141,14343.032272,14590.215625,29,10,0.001204,249.47,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,1,oracle,11168.838141,14343.032272,14590.215625,29,10,0.001204,245.77,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,2,phase1,11124.943072,14181.598031,14515.197817,30,9,0.001204,260.33,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,2,current_apg,11124.943072,14181.598031,14515.197817,30,9,0.001204,244.92,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,2,predictive,11124.943072,14181.598031,14515.197817,30,9,0.001204,248.33,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,normal,40,2,oracle,11124.943072,14181.598031,14515.197817,30,9,0.001204,250.19,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,0,phase1,11272.288338,14547.303569,14852.430938,27,11,0.000241,253.56,0.961,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,0,current_apg,11305.742403,14631.102374,14852.430938,27,11,0.000123,248.37,0.961,16,+0.297,+0.576,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,0,predictive,11305.742403,14631.102374,14852.430938,27,11,0.000123,250.89,0.961,16,+0.297,+0.576,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,0,oracle,11305.742403,14631.102374,14852.430938,27,11,0.000123,249.53,0.961,16,+0.297,+0.576,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,1,phase1,11227.373529,14409.413714,14699.612108,29,10,0.000241,269.41,0.961,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,1,current_apg,11256.054808,14498.733265,14729.205532,29,10,0.000123,250.75,0.961,1,+0.255,+0.620,+0.201,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,1,predictive,11256.054808,14498.733265,14729.205532,29,10,0.000123,247.59,0.961,1,+0.255,+0.620,+0.201,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,1,oracle,11256.054808,14498.733265,14729.205532,29,10,0.000123,233.35,0.961,1,+0.255,+0.620,+0.201,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,2,phase1,11186.561814,14320.876505,14729.205532,28,9,0.000241,236.42,0.961,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,2,current_apg,11214.786307,14416.644831,14729.205532,29,9,0.000123,228.25,0.961,14,+0.252,+0.669,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,2,predictive,11214.786307,14416.644831,14729.205532,29,9,0.000123,228.74,0.961,14,+0.252,+0.669,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,10,2,oracle,11214.786307,14416.644831,14729.205532,29,9,0.000123,227.87,0.961,14,+0.252,+0.669,+0.000,-48.796,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,0,phase1,11248.520463,14549.264708,14769.900039,28,11,0.000475,226.01,0.882,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,0,current_apg,11271.524714,14549.264708,14769.900039,28,11,0.000495,215.56,0.824,16,+0.205,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,0,predictive,11271.524714,14549.264708,14769.900039,28,11,0.000495,217.41,0.824,16,+0.205,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,0,oracle,11271.524714,14549.264708,14769.900039,28,11,0.000495,214.94,0.824,16,+0.205,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,1,phase1,11216.939057,14409.287616,14651.832280,29,10,0.000475,226.85,0.882,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,1,current_apg,11226.634995,14409.287616,14651.832280,29,10,0.000495,215.52,0.824,1,+0.086,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,1,predictive,11226.634995,14409.287616,14651.832280,29,10,0.000495,215.16,0.824,1,+0.086,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,1,oracle,11226.634995,14409.287616,14651.832280,29,10,0.000495,215.63,0.824,1,+0.086,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,2,phase1,11177.006528,14320.866359,14651.832280,30,9,0.000475,225.82,0.882,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,2,current_apg,11185.560352,14320.866359,14651.832280,30,9,0.000495,215.36,0.824,14,+0.077,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
